timestamp,gpu_index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw
2026-08-18T21:00:42+00:00,0,83,6688,12282,71,115.93
2026-08-18T21:00:47+00:00,0,90,6688,12282,73,165.77
2026-08-18T21:00:52+00:00,0,88,6688,12282,72,165.12
2026-08-18T21:00:57+00:00,0,88,6688,12282,71,165.28
2026-08-18T21:01:02+00:00,0,97,6688,12282,71,133.94
2026-08-18T21:01:07+00:00,0,91,6688,12282,70,165.31
2026-08-18T21:01:12+00:00,0,87,6688,12282,73,162.21
2026-08-18T21:01:17+00:00,0,95,6688,12282,74,165.62
2026-08-18T21:01:22+00:00,0,86,6688,12282,72,163.93
2026-08-18T21:01:27+00:00,0,83,6688,12282,69,111.40
2026-08-18T21:01:32+00:00,0,92,6688,12282,73,164.68
2026-08-18T21:01:37+00:00,0,87,6688,12282,74,166.66
2026-08-18T21:01:42+00:00,0,88,7004,12282,74,165.06
2026-08-18T21:01:47+00:00,0,0,2856,12282,65,150.37
2026-08-18T21:01:52+00:00,0,77,6120,12282,72,161.71
2026-08-18T21:01:57+00:00,0,97,6376,12282,74,164.95
2026-08-18T21:02:03+00:00,0,87,6658,12282,73,166.20
2026-08-18T21:02:08+00:00,0,79,6658,12282,74,165.39
2026-08-18T21:02:13+00:00,0,22,6658,12282,62,112.73
2026-08-18T21:02:18+00:00,0,75,6658,12282,74,166.80
2026-08-18T21:02:23+00:00,0,82,6658,12282,74,164.93
2026-08-18T21:02:28+00:00,0,83,6658,12282,73,166.33
2026-08-18T21:02:33+00:00,0,79,6658,12282,72,164.16
2026-08-18T21:02:38+00:00,0,72,6658,12282,73,162.19
2026-08-18T21:02:43+00:00,0,86,6703,12282,71,164.06
2026-08-18T21:02:48+00:00,0,88,6712,12282,72,166.38
2026-08-18T21:02:53+00:00,0,87,6712,12282,72,165.43
2026-08-18T21:02:58+00:00,0,42,6712,12282,70,112.84
2026-08-18T21:03:03+00:00,0,73,6712,12282,74,161.81
2026-08-18T21:03:08+00:00,0,85,7559,12282,70,164.34
2026-08-18T21:03:13+00:00,0,84,7559,12282,73,161.59
2026-08-18T21:03:18+00:00,0,94,7559,12282,72,165.29
2026-08-18T21:03:24+00:00,0,1,5983,12282,59,95.38
2026-08-18T21:03:29+00:00,0,87,6181,12282,73,165.95
2026-08-18T21:03:34+00:00,0,95,6181,12282,71,167.56
2026-08-18T21:03:39+00:00,0,88,6459,12282,73,165.40
2026-08-18T21:03:44+00:00,0,84,6459,12282,75,164.21
2026-08-18T21:03:49+00:00,0,84,6459,12282,70,164.62
2026-08-18T21:03:54+00:00,0,94,6459,12282,73,165.49
2026-08-18T21:03:59+00:00,0,84,6459,12282,73,164.86
2026-08-18T21:04:04+00:00,0,84,6459,12282,74,164.92
2026-08-18T21:04:09+00:00,0,80,6459,12282,68,122.31
2026-08-18T21:04:14+00:00,0,84,6459,12282,71,165.92
2026-08-18T21:04:19+00:00,0,89,6459,12282,74,166.38
2026-08-18T21:04:24+00:00,0,88,6459,12282,74,165.98
2026-08-18T21:04:29+00:00,0,84,6715,12282,72,165.68
2026-08-18T21:04:34+00:00,0,88,6715,12282,73,162.50
2026-08-18T21:04:39+00:00,0,80,6715,12282,71,166.37
2026-08-18T21:04:44+00:00,0,87,6715,12282,74,165.75
2026-08-18T21:04:50+00:00,0,77,6715,12282,72,165.15
2026-08-18T21:04:55+00:00,0,45,6715,12282,70,118.03
2026-08-18T21:05:00+00:00,0,83,6715,12282,71,165.81
2026-08-18T21:05:05+00:00,0,82,6715,12282,73,163.69
2026-08-18T21:05:10+00:00,0,84,6715,12282,74,166.07
2026-08-18T21:05:15+00:00,0,94,7499,12282,74,164.19
2026-08-18T21:05:20+00:00,0,73,5761,12282,71,118.22
2026-08-18T21:05:25+00:00,0,87,6969,12282,71,165.88
2026-08-18T21:05:30+00:00,0,86,6969,12282,74,166.49
2026-08-18T21:05:35+00:00,0,83,6969,12282,73,164.57
2026-08-18T21:05:40+00:00,0,90,3517,12282,69,126.40
2026-08-18T21:05:45+00:00,0,86,6423,12282,71,165.50
2026-08-18T21:05:50+00:00,0,95,6423,12282,71,166.23
2026-08-18T21:05:55+00:00,0,84,6423,12282,73,165.03
2026-08-18T21:06:00+00:00,0,86,6423,12282,74,165.30
2026-08-18T21:06:06+00:00,0,2,6423,12282,60,102.13
2026-08-18T21:06:11+00:00,0,84,6689,12282,71,164.22
2026-08-18T21:06:16+00:00,0,84,6689,12282,71,165.80
2026-08-18T21:06:21+00:00,0,97,6689,12282,70,164.93
2026-08-18T21:06:26+00:00,0,88,6689,12282,72,165.80
2026-08-18T21:06:31+00:00,0,89,6708,12282,71,161.00
2026-08-18T21:06:36+00:00,0,81,6705,12282,71,163.19
2026-08-18T21:06:41+00:00,0,87,6705,12282,74,164.18
2026-08-18T21:06:46+00:00,0,87,7009,12282,70,163.72
2026-08-18T21:06:51+00:00,0,81,5761,12282,64,115.23
2026-08-18T21:06:56+00:00,0,97,5973,12282,71,164.86
2026-08-18T21:07:01+00:00,0,88,6421,12282,73,165.52
2026-08-18T21:07:06+00:00,0,89,6421,12282,74,164.69
2026-08-18T21:07:11+00:00,0,85,6683,12282,74,163.52
2026-08-18T21:07:16+00:00,0,87,6683,12282,72,148.66
2026-08-18T21:07:21+00:00,0,89,6995,12282,73,166.38
2026-08-18T21:07:26+00:00,0,87,6995,12282,71,165.07
2026-08-18T21:07:32+00:00,0,88,6995,12282,73,166.02
2026-08-18T21:07:37+00:00,0,41,5761,12282,69,138.07
2026-08-18T21:07:42+00:00,0,88,6185,12282,72,162.00
2026-08-18T21:07:47+00:00,0,86,6185,12282,74,162.41
2026-08-18T21:07:52+00:00,0,87,6185,12282,71,165.55
2026-08-18T21:07:57+00:00,0,91,6449,12282,73,163.39
2026-08-18T21:08:02+00:00,0,77,6449,12282,64,99.50
2026-08-18T21:08:07+00:00,0,87,6715,12282,74,165.49
2026-08-18T21:08:12+00:00,0,93,6715,12282,73,166.93
2026-08-18T21:08:17+00:00,0,83,6715,12282,73,165.65
2026-08-18T21:08:22+00:00,0,87,6715,12282,73,166.51
2026-08-18T21:08:27+00:00,0,92,6715,12282,73,163.30
2026-08-18T21:08:32+00:00,0,88,6715,12282,73,163.48
2026-08-18T21:08:37+00:00,0,77,6715,12282,71,159.77
2026-08-18T21:08:42+00:00,0,80,6715,12282,74,161.77
2026-08-18T21:08:47+00:00,0,29,6715,12282,65,120.21
2026-08-18T21:08:52+00:00,0,85,6715,12282,72,167.38
2026-08-18T21:08:58+00:00,0,87,6715,12282,73,164.36
2026-08-18T21:09:03+00:00,0,91,6715,12282,73,166.39
2026-08-18T21:09:08+00:00,0,94,7017,12282,74,164.85
2026-08-18T21:09:13+00:00,0,88,5777,12282,70,160.00
2026-08-18T21:09:18+00:00,0,82,6251,12282,71,164.54
2026-08-18T21:09:23+00:00,0,95,6525,12282,74,165.24
2026-08-18T21:09:28+00:00,0,93,6525,12282,73,163.47
2026-08-18T21:09:33+00:00,0,43,6525,12282,70,114.98
2026-08-18T21:09:38+00:00,0,87,6525,12282,72,165.31
2026-08-18T21:09:43+00:00,0,80,6791,12282,73,165.34
2026-08-18T21:09:48+00:00,0,92,6791,12282,73,166.49
2026-08-18T21:09:53+00:00,0,86,6791,12282,72,166.60
2026-08-18T21:09:58+00:00,0,77,6791,12282,72,136.02
2026-08-18T21:10:03+00:00,0,92,6791,12282,72,164.67
2026-08-18T21:10:08+00:00,0,88,6791,12282,72,166.19
2026-08-18T21:10:13+00:00,0,87,6791,12282,74,165.77
2026-08-18T21:10:19+00:00,0,26,6791,12282,71,146.99
2026-08-18T21:10:24+00:00,0,92,6791,12282,71,164.99
2026-08-18T21:10:29+00:00,0,82,6791,12282,71,166.78
2026-08-18T21:10:34+00:00,0,88,6791,12282,72,167.16
2026-08-18T21:10:39+00:00,0,93,6791,12282,72,165.91
2026-08-18T21:10:44+00:00,0,89,6791,12282,67,97.09
2026-08-18T21:10:49+00:00,0,87,6791,12282,73,167.09
2026-08-18T21:10:54+00:00,0,94,6801,12282,71,165.85
2026-08-18T21:10:59+00:00,0,83,6801,12282,73,165.90
2026-08-18T21:11:04+00:00,0,83,6801,12282,74,164.70
2026-08-18T21:11:09+00:00,0,92,6801,12282,71,162.52
2026-08-18T21:11:14+00:00,0,83,6801,12282,72,164.72
2026-08-18T21:11:19+00:00,0,76,6801,12282,73,161.93
2026-08-18T21:11:24+00:00,0,78,8609,12282,73,162.29
2026-08-18T21:11:29+00:00,0,82,5771,12282,65,111.81
2026-08-18T21:11:34+00:00,0,88,5963,12282,73,164.02
2026-08-18T21:11:40+00:00,0,84,6175,12282,73,164.79
2026-08-18T21:11:45+00:00,0,88,6433,12282,73,165.94
2026-08-18T21:11:50+00:00,0,91,7149,12282,72,165.01
2026-08-18T21:11:55+00:00,0,0,5787,12282,57,54.36
2026-08-18T21:12:00+00:00,0,2,5787,12282,51,29.64
2026-08-18T21:12:05+00:00,0,2,5787,12282,49,20.68
2026-08-18T21:12:10+00:00,0,26,5961,12282,54,97.09
2026-08-18T21:12:15+00:00,0,87,5961,12282,68,160.09
2026-08-18T21:12:20+00:00,0,84,6489,12282,69,160.79
2026-08-18T21:12:25+00:00,0,89,6475,12282,72,163.75
2026-08-18T21:12:30+00:00,0,31,6475,12282,64,114.80
2026-08-18T21:12:35+00:00,0,87,6475,12282,72,163.12
2026-08-18T21:12:40+00:00,0,96,6475,12282,74,164.04
2026-08-18T21:12:45+00:00,0,85,6475,12282,73,163.38
2026-08-18T21:12:50+00:00,0,79,6739,12282,74,165.99
2026-08-18T21:12:55+00:00,0,88,6739,12282,73,146.24
2026-08-18T21:13:01+00:00,0,86,6739,12282,71,165.80
2026-08-18T21:13:06+00:00,0,78,6739,12282,73,164.35
2026-08-18T21:13:11+00:00,0,88,6739,12282,73,166.91
2026-08-18T21:13:16+00:00,0,67,6739,12282,67,118.66
2026-08-18T21:13:21+00:00,0,97,6739,12282,72,166.44
2026-08-18T21:13:26+00:00,0,87,6739,12282,74,165.18
2026-08-18T21:13:31+00:00,0,86,6739,12282,72,165.12
2026-08-18T21:13:36+00:00,0,88,6739,12282,73,167.90
2026-08-18T21:13:41+00:00,0,93,6739,12282,72,165.21
2026-08-18T21:13:46+00:00,0,79,6739,12282,73,163.88
2026-08-18T21:13:51+00:00,0,88,6739,12282,71,165.65
2026-08-18T21:13:56+00:00,0,89,6739,12282,73,167.32
2026-08-18T21:14:01+00:00,0,29,6739,12282,71,114.92
2026-08-18T21:14:06+00:00,0,87,6739,12282,73,166.32
2026-08-18T21:14:11+00:00,0,91,6739,12282,72,165.20
2026-08-18T21:14:16+00:00,0,89,6739,12282,74,167.16
2026-08-18T21:14:21+00:00,0,89,6739,12282,75,166.54
2026-08-18T21:14:27+00:00,0,77,6739,12282,73,163.03
2026-08-18T21:14:32+00:00,0,87,6757,12282,71,165.25
2026-08-18T21:14:37+00:00,0,91,6753,12282,73,167.26
2026-08-18T21:14:42+00:00,0,89,6753,12282,74,167.32
2026-08-18T21:14:47+00:00,0,18,6753,12282,65,118.87
2026-08-18T21:14:52+00:00,0,88,6753,12282,71,164.52
2026-08-18T21:14:57+00:00,0,88,6753,12282,71,167.19
2026-08-18T21:15:02+00:00,0,89,6753,12282,74,164.88
2026-08-18T21:15:07+00:00,0,84,6753,12282,75,168.00
2026-08-18T21:15:12+00:00,0,86,6753,12282,72,163.87
2026-08-18T21:15:17+00:00,0,87,6753,12282,74,163.48
2026-08-18T21:15:22+00:00,0,87,6753,12282,72,164.63
2026-08-18T21:15:27+00:00,0,87,6753,12282,71,165.83
2026-08-18T21:15:32+00:00,0,2,6753,12282,61,102.42
2026-08-18T21:15:37+00:00,0,88,6753,12282,71,167.59
2026-08-18T21:15:42+00:00,0,87,6753,12282,72,165.39
2026-08-18T21:15:47+00:00,0,87,6753,12282,74,164.65
2026-08-18T21:15:52+00:00,0,88,6753,12282,73,165.80
2026-08-18T21:15:57+00:00,0,0,6753,12282,57,63.21
2026-08-18T21:16:03+00:00,0,0,1565,12282,52,30.46
