timestamp,gpu_index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw
2026-08-18T19:58:26+00:00,0,87,7449,12282,71,166.37
2026-08-18T19:58:31+00:00,0,18,7449,12282,64,110.18
2026-08-18T19:58:36+00:00,0,87,7449,12282,71,165.82
2026-08-18T19:58:41+00:00,0,83,7449,12282,72,163.87
2026-08-18T19:58:46+00:00,0,90,7449,12282,72,165.22
2026-08-18T19:58:51+00:00,0,83,7449,12282,72,164.93
2026-08-18T19:58:56+00:00,0,93,7449,12282,71,163.96
2026-08-18T19:59:01+00:00,0,86,7449,12282,70,165.02
2026-08-18T19:59:06+00:00,0,82,7449,12282,72,164.55
2026-08-18T19:59:11+00:00,0,95,7449,12282,73,166.25
2026-08-18T19:59:16+00:00,0,43,7449,12282,58,82.75
2026-08-18T19:59:21+00:00,0,80,7449,12282,70,165.93
2026-08-18T19:59:26+00:00,0,88,7449,12282,71,167.91
2026-08-18T19:59:31+00:00,0,88,7449,12282,74,167.87
2026-08-18T19:59:37+00:00,0,60,7449,12282,66,112.89
2026-08-18T19:59:42+00:00,0,82,7449,12282,73,166.22
2026-08-18T19:59:47+00:00,0,80,7449,12282,73,164.04
2026-08-18T19:59:52+00:00,0,71,7449,12282,73,165.80
2026-08-18T19:59:57+00:00,0,82,7449,12282,73,165.62
2026-08-18T20:00:02+00:00,0,86,7449,12282,72,160.87
2026-08-18T20:00:07+00:00,0,80,7449,12282,73,167.29
2026-08-18T20:00:12+00:00,0,95,7449,12282,72,164.15
2026-08-18T20:00:17+00:00,0,75,7449,12282,73,167.15
2026-08-18T20:00:22+00:00,0,9,7449,12282,60,100.17
2026-08-18T20:00:27+00:00,0,84,7449,12282,72,167.10
2026-08-18T20:00:32+00:00,0,76,7449,12282,72,165.30
2026-08-18T20:00:37+00:00,0,85,7449,12282,72,166.07
2026-08-18T20:00:42+00:00,0,28,7449,12282,62,119.51
2026-08-18T20:00:47+00:00,0,86,7449,12282,73,163.85
2026-08-18T20:00:52+00:00,0,87,7449,12282,73,166.73
2026-08-18T20:00:57+00:00,0,80,7449,12282,73,164.09
2026-08-18T20:01:03+00:00,0,89,7449,12282,73,165.90
2026-08-18T20:01:08+00:00,0,92,7449,12282,68,161.12
2026-08-18T20:01:13+00:00,0,87,7449,12282,72,163.73
2026-08-18T20:01:18+00:00,0,74,7449,12282,73,164.48
2026-08-18T20:01:23+00:00,0,81,7449,12282,73,165.85
2026-08-18T20:01:28+00:00,0,6,7449,12282,60,101.29
2026-08-18T20:01:33+00:00,0,84,7449,12282,73,164.77
2026-08-18T20:01:38+00:00,0,86,7449,12282,71,166.95
2026-08-18T20:01:43+00:00,0,88,7449,12282,73,165.84
2026-08-18T20:01:48+00:00,0,84,7449,12282,68,126.55
2026-08-18T20:01:53+00:00,0,87,7449,12282,70,163.56
2026-08-18T20:01:58+00:00,0,95,7449,12282,72,163.16
2026-08-18T20:02:03+00:00,0,87,7449,12282,73,164.23
2026-08-18T20:02:08+00:00,0,82,7449,12282,73,162.32
2026-08-18T20:02:13+00:00,0,78,7449,12282,71,161.81
2026-08-18T20:02:18+00:00,0,86,7449,12282,70,164.91
2026-08-18T20:02:23+00:00,0,81,7449,12282,71,166.36
2026-08-18T20:02:28+00:00,0,84,7449,12282,73,164.72
2026-08-18T20:02:33+00:00,0,11,7449,12282,61,104.79
2026-08-18T20:02:39+00:00,0,90,7449,12282,71,166.80
2026-08-18T20:02:44+00:00,0,79,7449,12282,71,164.82
2026-08-18T20:02:49+00:00,0,87,7449,12282,73,165.59
2026-08-18T20:02:54+00:00,0,38,7449,12282,63,106.72
2026-08-18T20:02:59+00:00,0,84,7449,12282,71,164.92
2026-08-18T20:03:04+00:00,0,94,7449,12282,73,166.20
2026-08-18T20:03:09+00:00,0,89,7449,12282,73,165.96
2026-08-18T20:03:14+00:00,0,88,7449,12282,72,166.87
2026-08-18T20:03:19+00:00,0,91,7449,12282,72,163.57
2026-08-18T20:03:24+00:00,0,88,7449,12282,72,164.26
2026-08-18T20:03:29+00:00,0,85,7449,12282,70,163.34
2026-08-18T20:03:34+00:00,0,73,7449,12282,73,163.50
2026-08-18T20:03:39+00:00,0,0,7449,12282,58,78.75
2026-08-18T20:03:44+00:00,0,88,7449,12282,72,163.65
2026-08-18T20:03:49+00:00,0,79,7449,12282,72,163.07
2026-08-18T20:03:54+00:00,0,84,7449,12282,72,160.56
2026-08-18T20:03:59+00:00,0,73,7449,12282,63,125.76
2026-08-18T20:04:04+00:00,0,93,7449,12282,70,165.27
2026-08-18T20:04:09+00:00,0,77,7449,12282,73,165.59
2026-08-18T20:04:15+00:00,0,88,7449,12282,73,167.21
2026-08-18T20:04:20+00:00,0,74,7449,12282,74,165.49
2026-08-18T20:04:25+00:00,0,87,7449,12282,72,164.14
2026-08-18T20:04:30+00:00,0,87,7449,12282,70,167.08
2026-08-18T20:04:35+00:00,0,90,7449,12282,73,165.93
2026-08-18T20:04:40+00:00,0,94,7449,12282,74,168.65
2026-08-18T20:04:45+00:00,0,2,7449,12282,59,97.37
2026-08-18T20:04:50+00:00,0,88,7449,12282,73,166.46
2026-08-18T20:04:55+00:00,0,88,7449,12282,71,165.49
2026-08-18T20:05:00+00:00,0,88,7449,12282,73,164.67
2026-08-18T20:05:05+00:00,0,22,7449,12282,70,110.53
2026-08-18T20:05:10+00:00,0,81,7449,12282,73,165.15
2026-08-18T20:05:15+00:00,0,86,7449,12282,73,165.17
2026-08-18T20:05:20+00:00,0,95,7449,12282,70,168.73
2026-08-18T20:05:25+00:00,0,87,7449,12282,72,165.09
2026-08-18T20:05:30+00:00,0,89,7449,12282,69,160.16
2026-08-18T20:05:35+00:00,0,79,7449,12282,73,164.43
2026-08-18T20:05:41+00:00,0,87,7449,12282,73,166.08
2026-08-18T20:05:46+00:00,0,96,7449,12282,73,166.09
2026-08-18T20:05:51+00:00,0,0,7449,12282,58,78.27
2026-08-18T20:05:56+00:00,0,82,7449,12282,71,162.60
2026-08-18T20:06:01+00:00,0,89,7449,12282,73,164.91
2026-08-18T20:06:06+00:00,0,87,7449,12282,73,167.86
2026-08-18T20:06:11+00:00,0,16,7449,12282,64,117.32
2026-08-18T20:06:16+00:00,0,79,7449,12282,70,162.31
2026-08-18T20:06:21+00:00,0,74,7449,12282,73,163.79
2026-08-18T20:06:26+00:00,0,89,7449,12282,73,165.04
2026-08-18T20:06:31+00:00,0,88,7449,12282,72,164.90
2026-08-18T20:06:36+00:00,0,89,7449,12282,72,164.34
2026-08-18T20:06:41+00:00,0,79,7449,12282,72,166.53
2026-08-18T20:06:46+00:00,0,87,7449,12282,73,167.75
2026-08-18T20:06:51+00:00,0,84,7449,12282,71,165.39
2026-08-18T20:06:56+00:00,0,2,7449,12282,60,93.45
2026-08-18T20:07:01+00:00,0,85,7449,12282,70,166.01
2026-08-18T20:07:06+00:00,0,88,7449,12282,71,167.30
2026-08-18T20:07:12+00:00,0,88,7449,12282,72,167.37
2026-08-18T20:07:17+00:00,0,72,7449,12282,62,117.38
2026-08-18T20:07:22+00:00,0,79,7449,12282,73,165.48
2026-08-18T20:07:27+00:00,0,78,7449,12282,71,166.88
2026-08-18T20:07:32+00:00,0,85,7449,12282,71,165.83
2026-08-18T20:07:37+00:00,0,84,7449,12282,74,167.36
2026-08-18T20:07:42+00:00,0,81,7449,12282,70,158.68
2026-08-18T20:07:47+00:00,0,94,7449,12282,72,166.16
2026-08-18T20:07:52+00:00,0,91,7449,12282,72,167.06
2026-08-18T20:07:57+00:00,0,84,7449,12282,74,167.49
2026-08-18T20:08:02+00:00,0,84,7449,12282,68,90.67
2026-08-18T20:08:07+00:00,0,87,7449,12282,74,165.60
2026-08-18T20:08:12+00:00,0,90,7449,12282,71,164.99
2026-08-18T20:08:17+00:00,0,82,7449,12282,74,166.45
2026-08-18T20:08:22+00:00,0,58,7449,12282,63,110.63
2026-08-18T20:08:27+00:00,0,82,7449,12282,72,165.32
2026-08-18T20:08:32+00:00,0,82,7449,12282,74,167.75
2026-08-18T20:08:38+00:00,0,85,7449,12282,73,167.47
2026-08-18T20:08:43+00:00,0,88,7841,12282,73,167.35
2026-08-18T20:08:48+00:00,0,86,7841,12282,72,165.38
2026-08-18T20:08:53+00:00,0,89,7841,12282,73,167.18
2026-08-18T20:08:58+00:00,0,80,7841,12282,72,164.61
2026-08-18T20:09:03+00:00,0,82,7841,12282,73,168.12
2026-08-18T20:09:08+00:00,0,0,7841,12282,59,92.10
2026-08-18T20:09:13+00:00,0,83,7841,12282,73,165.26
2026-08-18T20:09:18+00:00,0,82,7841,12282,72,166.75
2026-08-18T20:09:23+00:00,0,88,7841,12282,72,167.47
2026-08-18T20:09:28+00:00,0,90,7841,12282,68,131.36
2026-08-18T20:09:33+00:00,0,89,7841,12282,71,165.25
2026-08-18T20:09:38+00:00,0,84,7841,12282,71,167.01
2026-08-18T20:09:43+00:00,0,83,7841,12282,71,165.59
2026-08-18T20:09:48+00:00,0,90,7841,12282,72,166.25
2026-08-18T20:09:53+00:00,0,78,7841,12282,71,159.80
2026-08-18T20:09:58+00:00,0,86,7841,12282,70,162.49
2026-08-18T20:10:03+00:00,0,83,7841,12282,71,163.68
2026-08-18T20:10:09+00:00,0,87,7841,12282,70,163.34
2026-08-18T20:10:14+00:00,0,24,7841,12282,65,109.88
2026-08-18T20:10:19+00:00,0,74,7841,12282,71,165.21
2026-08-18T20:10:24+00:00,0,94,7841,12282,73,166.18
2026-08-18T20:10:29+00:00,0,76,7841,12282,72,164.93
2026-08-18T20:10:34+00:00,0,53,7841,12282,67,139.19
2026-08-18T20:10:39+00:00,0,89,7841,12282,71,166.93
2026-08-18T20:10:44+00:00,0,79,7841,12282,70,165.92
2026-08-18T20:10:49+00:00,0,89,7841,12282,73,166.70
2026-08-18T20:10:54+00:00,0,91,7841,12282,73,165.33
2026-08-18T20:10:59+00:00,0,94,7841,12282,70,114.98
2026-08-18T20:11:04+00:00,0,80,7841,12282,72,164.22
2026-08-18T20:11:09+00:00,0,90,7841,12282,73,167.48
2026-08-18T20:11:14+00:00,0,79,7841,12282,72,164.85
2026-08-18T20:11:19+00:00,0,79,7841,12282,68,115.96
2026-08-18T20:11:24+00:00,0,85,7841,12282,73,164.10
2026-08-18T20:11:29+00:00,0,90,7841,12282,70,164.74
2026-08-18T20:11:34+00:00,0,87,7841,12282,71,167.45
2026-08-18T20:11:39+00:00,0,15,7841,12282,71,154.19
2026-08-18T20:11:45+00:00,0,84,7841,12282,72,164.67
2026-08-18T20:11:50+00:00,0,82,7841,12282,73,163.06
2026-08-18T20:11:55+00:00,0,88,7841,12282,72,165.33
2026-08-18T20:12:00+00:00,0,85,7841,12282,73,163.92
2026-08-18T20:12:05+00:00,0,83,7841,12282,72,159.72
2026-08-18T20:12:10+00:00,0,88,7841,12282,71,167.06
2026-08-18T20:12:15+00:00,0,95,7841,12282,73,167.40
2026-08-18T20:12:20+00:00,0,88,7841,12282,73,163.76
2026-08-18T20:12:25+00:00,0,17,7841,12282,68,110.69
2026-08-18T20:12:30+00:00,0,80,7841,12282,71,164.32
2026-08-18T20:12:35+00:00,0,87,7841,12282,71,166.49
2026-08-18T20:12:40+00:00,0,86,7841,12282,70,167.03
2026-08-18T20:12:45+00:00,0,18,7841,12282,67,133.13
2026-08-18T20:12:50+00:00,0,89,7841,12282,73,165.14
2026-08-18T20:12:55+00:00,0,87,7841,12282,74,166.76
2026-08-18T20:13:00+00:00,0,88,7841,12282,74,165.87
2026-08-18T20:13:05+00:00,0,82,7841,12282,73,166.01
2026-08-18T20:13:10+00:00,0,76,7841,12282,71,145.19
2026-08-18T20:13:16+00:00,0,78,7841,12282,73,162.25
2026-08-18T20:13:21+00:00,0,81,7841,12282,72,163.04
2026-08-18T20:13:26+00:00,0,83,7841,12282,71,161.84
2026-08-18T20:13:31+00:00,0,8,7841,12282,61,108.82
2026-08-18T20:13:36+00:00,0,88,7841,12282,72,167.74
2026-08-18T20:13:41+00:00,0,85,7841,12282,72,163.80
2026-08-18T20:13:46+00:00,0,81,7841,12282,73,165.81
2026-08-18T20:13:51+00:00,0,48,7841,12282,63,131.60
2026-08-18T20:13:56+00:00,0,85,7841,12282,73,162.76
2026-08-18T20:14:01+00:00,0,95,7841,12282,73,164.96
2026-08-18T20:14:06+00:00,0,90,7841,12282,72,167.52
2026-08-18T20:14:11+00:00,0,80,7841,12282,71,165.93
2026-08-18T20:14:16+00:00,0,86,7858,12282,69,161.85
2026-08-18T20:14:21+00:00,0,90,7855,12282,73,167.27
2026-08-18T20:14:26+00:00,0,86,7855,12282,74,166.93
2026-08-18T20:14:31+00:00,0,77,9663,12282,73,165.36
2026-08-18T20:14:36+00:00,0,63,6753,12282,70,115.45
2026-08-18T20:14:42+00:00,0,90,6773,12282,72,165.66
2026-08-18T20:14:47+00:00,0,80,6773,12282,73,165.49
2026-08-18T20:14:52+00:00,0,79,7031,12282,72,167.71
2026-08-18T20:14:57+00:00,0,65,7389,12282,69,140.84
2026-08-18T20:15:02+00:00,0,0,7389,12282,53,30.78
2026-08-18T20:15:07+00:00,0,0,7389,12282,50,24.10
2026-08-18T20:15:12+00:00,0,100,7389,12282,49,22.92
2026-08-18T20:15:17+00:00,0,86,7389,12282,69,161.12
2026-08-18T20:15:22+00:00,0,85,7389,12282,70,163.88
2026-08-18T20:15:27+00:00,0,86,7389,12282,68,164.29
2026-08-18T20:15:32+00:00,0,72,7389,12282,65,112.35
2026-08-18T20:15:37+00:00,0,78,7389,12282,72,163.91
2026-08-18T20:15:42+00:00,0,88,7389,12282,73,166.29
2026-08-18T20:15:47+00:00,0,84,7389,12282,70,165.82
2026-08-18T20:15:52+00:00,0,92,7389,12282,65,132.43
2026-08-18T20:15:57+00:00,0,81,7389,12282,73,163.96
2026-08-18T20:16:02+00:00,0,77,7389,12282,73,166.54
2026-08-18T20:16:07+00:00,0,88,7389,12282,73,166.24
2026-08-18T20:16:12+00:00,0,88,7389,12282,74,167.45
2026-08-18T20:16:17+00:00,0,78,7389,12282,71,161.42
2026-08-18T20:16:23+00:00,0,92,7389,12282,71,168.95
2026-08-18T20:16:28+00:00,0,76,7389,12282,73,166.12
2026-08-18T20:16:33+00:00,0,82,7389,12282,74,166.52
2026-08-18T20:16:38+00:00,0,87,7389,12282,68,148.86
2026-08-18T20:16:43+00:00,0,76,7389,12282,72,164.81
2026-08-18T20:16:48+00:00,0,88,7389,12282,74,167.42
2026-08-18T20:16:53+00:00,0,86,7389,12282,74,169.23
2026-08-18T20:16:58+00:00,0,0,7389,12282,59,91.21
2026-08-18T20:17:03+00:00,0,88,7389,12282,74,165.74
2026-08-18T20:17:08+00:00,0,88,7389,12282,74,166.57
2026-08-18T20:17:13+00:00,0,82,7389,12282,72,165.66
2026-08-18T20:17:18+00:00,0,61,7389,12282,63,110.22
2026-08-18T20:17:23+00:00,0,88,7389,12282,71,167.40
2026-08-18T20:17:28+00:00,0,88,7389,12282,74,167.70
2026-08-18T20:17:33+00:00,0,85,7389,12282,74,166.29
2026-08-18T20:17:38+00:00,0,73,7389,12282,66,147.30
2026-08-18T20:17:43+00:00,0,89,7389,12282,72,164.92
2026-08-18T20:17:48+00:00,0,89,7389,12282,72,166.45
2026-08-18T20:17:53+00:00,0,89,7389,12282,71,165.75
2026-08-18T20:17:59+00:00,0,84,7389,12282,72,168.62
2026-08-18T20:18:04+00:00,0,82,7389,12282,70,160.06
2026-08-18T20:18:09+00:00,0,88,7389,12282,72,168.21
2026-08-18T20:18:14+00:00,0,90,7389,12282,74,167.02
2026-08-18T20:18:19+00:00,0,93,7389,12282,74,168.24
2026-08-18T20:18:24+00:00,0,81,7389,12282,71,126.57
2026-08-18T20:18:29+00:00,0,94,7389,12282,73,165.21
2026-08-18T20:18:34+00:00,0,82,7389,12282,74,164.02
2026-08-18T20:18:39+00:00,0,90,7389,12282,73,168.34
2026-08-18T20:18:44+00:00,0,9,7389,12282,62,109.50
2026-08-18T20:18:49+00:00,0,0,7389,12282,54,56.38
