timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:15:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,76.92,33,30,14.533,65.32,99.56,68.85,2400.0,,923.781
2026-08-14T12:15:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,79.162,34,30,13.399,80.687,83.769,68.85,2400.0,,923.781
2026-08-14T12:15:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,81.49,35,30,12.899,81.17,107.879,70.5,2400.0,,926.984
2026-08-14T12:15:32+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,83.717,36,30,13.484,75.108,101.531,69.95,2400.0,,925.422
2026-08-14T12:15:34+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,86.051,37,30,12.87,82.851,102.731,68.85,2400.0,,925.422
2026-08-14T12:15:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,88.483,38,30,12.347,83.252,90.714,69.4,2400.0,,925.422
2026-08-14T12:15:39+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,91.086,39,30,11.534,84.785,99.59,71.05,2400.0,,925.578
2026-08-14T12:15:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,93.563,40,30,12.126,84.389,103.529,69.4,2400.0,,923.953
2026-08-14T12:15:44+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,95.708,41,30,14.003,67.332,84.665,69.95,2400.0,,925.578
2026-08-14T12:15:46+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,97.86,42,30,13.952,68.003,88.044,69.95,2400.0,,925.578
2026-08-14T12:15:48+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,100.393,43,30,11.857,81.189,105.163,70.5,2400.0,,923.875
2026-08-14T12:15:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,102.597,44,30,13.626,68.636,106.921,71.05,2400.0,,925.5
2026-08-14T12:15:53+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,104.743,45,30,14.005,65.74,97.05,69.95,2400.0,,927.125
2026-08-14T12:15:55+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,107.1,46,30,12.741,80.76,84.623,69.95,2400.0,,923.938
2026-08-14T12:15:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,109.687,47,30,11.609,84.161,100.435,71.05,2400.0,,925.562
2026-08-14T12:16:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,112.188,48,30,12.006,81.053,97.71,69.95,2400.0,,925.562
2026-08-14T12:16:02+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,114.49,49,30,13.047,77.221,85.31,70.5,2400.0,,925.406
2026-08-14T12:16:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,116.555,50,30,14.545,67.654,80.335,71.6,2400.0,,923.844
2026-08-14T12:16:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,119.024,51,30,12.162,84.221,100.289,71.6,2400.0,,925.469
2026-08-14T12:16:09+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,121.3,52,30,13.192,77.681,105.415,71.05,2400.0,,923.984
2026-08-14T12:16:11+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,123.492,53,30,13.701,69.337,82.423,71.6,2400.0,,925.078
2026-08-14T12:16:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,125.811,54,30,12.951,80.843,93.627,71.6,2400.0,,923.969
2026-08-14T12:16:16+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,128.3,55,30,12.066,81.152,100.301,72.15,2400.0,,925.594
2026-08-14T12:16:19+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,130.838,56,30,11.832,81.595,101.647,71.05,2400.0,,925.594
2026-08-14T12:16:21+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,133.112,57,30,13.209,80.709,84.313,69.95,2400.0,,925.594
2026-08-14T12:16:23+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,135.212,58,30,14.302,66.076,84.206,72.15,2400.0,,923.969
2026-08-14T12:16:26+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,137.586,59,30,12.648,81.861,108.951,71.05,2400.0,,923.953
2026-08-14T12:16:28+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,139.921,60,30,12.863,81.822,103.132,70.5,2400.0,,925.594
2026-08-14T12:16:30+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,142.064,61,30,14.019,75.853,83.575,69.4,2400.0,,925.594
2026-08-14T12:16:32+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,144.357,62,30,13.098,80.765,98.735,70.5,2400.0,,925.594
2026-08-14T12:16:35+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,146.849,63,30,12.05,84.397,102.77,71.6,2400.0,,925.625
2026-08-14T12:16:37+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,149.436,64,30,11.608,83.666,114.425,71.05,2400.0,,925.656
2026-08-14T12:16:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,152.012,65,30,11.655,83.173,109.322,72.15,2400.0,,924.016
2026-08-14T12:16:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,154.13,66,30,14.181,66.139,83.611,72.15,2400.0,,924.016
