timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T11:25:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,220.313,96,30,12.668,80.726,98.208,71.6,2400.0,,995.891
2026-08-14T11:25:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,222.766,97,30,12.239,80.198,100.069,71.6,2400.0,,997.516
2026-08-14T11:25:45+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,225.275,98,30,11.97,81.418,95.086,71.6,2400.0,,997.516
2026-08-14T11:25:47+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,227.483,99,30,13.6,68.782,96.707,71.6,2400.0,,997.203
2026-08-14T11:25:49+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,229.574,100,30,14.37,68.481,84.201,71.6,2400.0,,997.203
2026-08-14T11:25:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,231.981,101,30,12.473,81.106,95.87,72.7,2400.0,,997.516
2026-08-14T11:25:54+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,234.216,102,30,13.44,76.664,92.588,70.5,2400.0,,997.359
2026-08-14T11:25:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,236.408,103,30,13.709,70.965,96.913,72.15,2400.0,,995.812
2026-08-14T11:25:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,238.722,104,30,12.974,80.84,87.388,72.7,2400.0,,1000.594
2026-08-14T11:26:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,241.192,105,30,12.16,81.596,93.028,72.15,2400.0,,995.906
2026-08-14T11:26:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,243.686,106,30,12.037,81.805,98.243,73.25,2400.0,,997.531
2026-08-14T11:26:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,245.998,107,30,12.994,81.039,85.18,72.7,2400.0,,997.219
2026-08-14T11:26:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,248.127,108,30,14.102,67.768,84.533,72.15,2400.0,,995.906
2026-08-14T11:26:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,250.372,109,30,13.381,69.81,100.42,73.25,2400.0,,995.906
2026-08-14T11:26:12+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,252.613,110,30,13.397,78.757,90.682,72.7,2400.0,,999.094
2026-08-14T11:26:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,254.773,111,30,13.909,76.123,84.535,73.25,2400.0,,997.531
2026-08-14T11:26:16+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,257.058,112,30,13.146,80.782,97.309,71.6,2400.0,,1000.594
2026-08-14T11:26:19+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,259.416,113,30,12.737,79.879,96.803,71.05,2400.0,,999.094
2026-08-14T11:26:21+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,262.1,114,30,11.624,79.754,103.023,73.25,2400.0,,997.484
2026-08-14T11:26:24+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,264.504,115,30,12.494,81.398,98.528,71.05,2400.0,,995.859
2026-08-14T11:26:26+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,266.682,116,30,13.789,68.391,95.972,73.25,2400.0,,997.172
2026-08-14T11:26:28+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,268.829,117,30,13.991,67.765,101.565,72.7,2400.0,,997.484
2026-08-14T11:26:31+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,271.272,118,30,12.29,81.335,99.339,73.25,2400.0,,1000.578
2026-08-14T11:26:33+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,273.368,119,30,14.334,67.402,85.336,72.15,2400.0,,996.641
2026-08-14T11:26:35+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,275.543,120,30,13.804,67.924,92.935,72.15,2400.0,,1000.266
2026-08-14T11:26:37+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,277.909,121,30,12.696,81.292,97.011,72.15,2400.0,,997.531
2026-08-14T11:26:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,280.349,122,30,12.306,78.956,92.733,72.15,2400.0,,997.531
2026-08-14T11:26:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,282.819,123,30,12.159,81.215,90.848,72.7,2400.0,,997.531
2026-08-14T11:26:44+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,285.03,124,30,13.582,71.549,95.298,73.8,2400.0,,997.219
2026-08-14T11:26:46+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,287.129,125,30,14.312,68.517,86.779,72.7,2400.0,,997.219
2026-08-14T11:26:49+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,289.542,126,30,12.444,80.774,111.39,72.15,2400.0,,995.906
2026-08-14T11:26:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,291.782,127,30,13.41,75.811,87.925,72.15,2400.0,,997.375
2026-08-14T11:26:53+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,293.845,128,30,14.557,65.755,97.216,72.15,2400.0,,999.094
2026-08-14T11:26:55+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,296.096,129,30,13.34,78.536,89.245,73.8,2400.0,,1000.594
2026-08-14T11:26:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,298.473,130,30,12.634,78.423,90.388,74.35,2400.0,,997.531
2026-08-14T11:27:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,300.926,131,30,12.244,79.044,103.633,73.25,2400.0,,997.547
2026-08-14T11:27:02+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,303.21,132,30,13.147,81.0,99.851,72.7,2400.0,,997.547
2026-08-14T11:27:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,305.353,133,30,14.017,67.941,84.31,73.8,2400.0,,997.234
2026-08-14T11:27:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,307.579,134,30,13.492,71.024,101.995,72.7,2400.0,,999.109
2026-08-14T11:27:09+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,309.807,135,30,13.477,78.403,88.977,72.7,2400.0,,997.547
2026-08-14T11:27:11+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,311.97,136,30,13.889,73.499,92.278,72.7,2400.0,,999.109
2026-08-14T11:27:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,314.27,137,30,13.057,80.965,89.277,71.05,2400.0,,997.547
2026-08-14T11:27:16+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,316.658,138,30,12.574,81.104,105.598,73.8,2400.0,,995.922
2026-08-14T11:27:18+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,319.194,139,30,11.842,81.438,102.065,72.15,2400.0,,995.922
2026-08-14T11:27:21+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,321.629,140,30,12.331,81.514,95.965,73.8,2400.0,,997.547
2026-08-14T11:27:23+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,323.777,141,30,13.983,68.12,85.043,72.15,2400.0,,997.234
2026-08-14T11:27:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,325.922,142,30,14.004,67.711,101.171,73.8,2400.0,,995.922
2026-08-14T11:27:28+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,328.27,143,30,12.792,78.688,82.704,72.15,2400.0,,997.547
2026-08-14T11:27:30+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,330.425,144,30,13.935,73.334,83.249,72.7,2400.0,,997.578
2026-08-14T11:27:32+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo11n.pt,320,pytorch,cpu,4,332.593,145,30,13.851,67.747,88.354,73.25,2400.0,,997.578
