timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:01:46+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,71.868,33,30,14.58,65.906,80.253,71.6,2400.0,,991.062
2026-08-14T12:01:48+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,74.016,34,30,13.984,75.92,78.213,72.15,2400.0,,991.547
2026-08-14T12:01:50+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,76.184,35,30,13.853,75.956,89.334,69.95,2400.0,,996.141
2026-08-14T12:01:52+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,78.191,36,30,14.969,69.32,81.551,71.6,2400.0,,989.453
2026-08-14T12:01:54+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,80.361,37,30,13.84,76.371,90.247,72.15,2400.0,,989.469
2026-08-14T12:01:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,82.613,38,30,13.332,76.297,91.383,71.6,2400.0,,992.875
2026-08-14T12:01:59+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,84.961,39,30,12.792,76.453,88.996,72.15,2400.0,,992.875
2026-08-14T12:02:01+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,87.187,40,30,13.491,75.583,88.058,73.25,2400.0,,990.875
2026-08-14T12:02:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,89.213,41,30,14.823,64.585,77.214,71.6,2400.0,,991.094
2026-08-14T12:02:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,91.283,42,30,14.515,66.318,85.423,71.6,2400.0,,992.891
2026-08-14T12:02:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,93.572,43,30,13.115,77.28,82.787,73.25,2400.0,,991.891
2026-08-14T12:02:09+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,95.599,44,30,14.823,69.775,80.356,72.7,2400.0,,993.125
2026-08-14T12:02:11+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,97.669,45,30,14.511,66.127,80.509,72.15,2400.0,,993.125
2026-08-14T12:02:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,99.955,46,30,13.134,76.955,92.791,73.25,2400.0,,996.188
2026-08-14T12:02:16+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,102.318,47,30,12.708,75.792,95.332,72.15,2400.0,,992.906
2026-08-14T12:02:19+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,104.763,48,30,12.283,76.802,102.016,72.7,2400.0,,992.734
2026-08-14T12:02:21+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,106.863,49,30,14.308,67.511,80.625,72.7,2400.0,,992.734
2026-08-14T12:02:23+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,108.838,50,30,15.207,64.612,83.912,73.25,2400.0,,990.125
2026-08-14T12:02:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,111.1,51,30,13.273,75.814,91.571,72.15,2400.0,,989.438
2026-08-14T12:02:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,113.19,52,30,14.37,70.643,98.018,72.15,2400.0,,993.141
2026-08-14T12:02:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,115.327,53,30,14.055,70.829,91.717,73.25,2400.0,,991.609
2026-08-14T12:02:31+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,117.512,54,30,13.75,74.675,88.539,73.8,2400.0,,990.922
2026-08-14T12:02:34+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,119.827,55,30,12.971,75.71,92.197,72.7,2400.0,,990.875
