timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags
2026-08-25T11:20:39+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,24.91,18,30,23.033,43.166,46.03,58.95,2400.0,
2026-08-25T11:20:40+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,26.316,19,30,21.378,43.063,46.426,58.95,2400.0,
2026-08-25T11:20:42+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,27.71,20,30,21.561,43.149,61.479,58.4,2400.0,
2026-08-25T11:20:43+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,29.04,21,30,22.601,43.148,50.194,60.6,2400.0,
2026-08-25T11:20:44+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,30.424,22,30,21.7,43.666,66.978,60.05,2400.0,
2026-08-25T11:20:46+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,31.745,23,30,22.756,43.279,47.353,60.05,2400.0,
2026-08-25T11:20:47+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,33.164,24,30,21.185,43.329,71.577,58.95,2400.0,
2026-08-25T11:20:49+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,34.559,25,30,21.541,43.229,55.548,60.05,2400.0,
2026-08-25T11:20:50+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,35.869,26,30,22.939,43.317,45.68,60.6,2400.0,
2026-08-25T11:20:51+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,37.254,27,30,21.772,42.779,54.914,59.5,2400.0,
2026-08-25T11:20:53+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,38.635,28,30,21.753,42.765,53.846,59.5,2400.0,
2026-08-25T11:20:54+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,39.932,29,30,23.179,42.8,45.612,61.15,2400.0,
2026-08-25T11:20:55+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,41.317,30,30,21.69,43.366,64.132,59.5,2400.0,
2026-08-25T11:20:57+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,42.777,31,30,20.583,43.299,67.978,60.05,2400.0,
2026-08-25T11:20:58+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,44.088,32,30,22.94,43.065,46.873,60.6,2400.0,
2026-08-25T11:20:59+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,45.458,33,30,21.99,43.037,70.31,60.05,2400.0,
2026-08-25T11:21:01+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,46.85,34,30,21.585,42.924,66.039,60.6,2400.0,
2026-08-25T11:21:02+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,48.184,35,30,22.538,43.13,49.189,61.15,2400.0,
2026-08-25T11:21:04+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,49.556,36,30,21.908,42.814,48.761,61.7,2400.0,
2026-08-25T11:21:05+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,50.947,37,30,21.603,42.997,53.544,61.15,2400.0,
2026-08-25T11:21:06+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,52.27,38,30,22.703,43.002,46.123,60.05,2400.0,
2026-08-25T11:21:08+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,53.709,39,30,20.892,43.116,61.436,60.6,2400.0,
2026-08-25T11:21:09+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,55.132,40,30,21.119,43.028,46.248,60.6,2400.0,
2026-08-25T11:21:10+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,56.443,41,30,22.924,43.064,46.756,61.7,2400.0,
2026-08-25T11:21:12+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,57.909,42,30,20.487,42.873,86.04,62.25,2400.0,
2026-08-25T11:21:13+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,59.288,43,30,21.804,42.911,49.018,61.7,2400.0,
2026-08-25T11:21:15+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,60.601,44,30,22.89,42.785,49.945,60.6,2400.0,
2026-08-25T11:21:16+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,61.98,45,30,21.782,42.822,63.134,61.7,2400.0,
2026-08-25T11:21:17+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,63.372,46,30,21.593,43.061,65.367,62.8,2400.0,
2026-08-25T11:21:19+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,64.676,47,30,23.044,43.217,45.47,62.8,2400.0,
2026-08-25T11:21:20+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,66.098,48,30,21.132,43.26,46.492,61.7,2400.0,
2026-08-25T11:21:22+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,67.488,49,30,21.681,43.079,71.313,62.8,2400.0,
2026-08-25T11:21:23+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,68.791,50,30,23.064,43.05,45.609,61.7,2400.0,
2026-08-25T11:21:24+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,70.173,51,30,21.746,43.298,56.785,62.25,2400.0,
2026-08-25T11:21:26+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,71.538,52,30,22.015,42.813,68.125,61.15,2400.0,
2026-08-25T11:21:27+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,72.858,53,30,22.783,42.836,52.579,62.8,2400.0,
2026-08-25T11:21:28+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,74.287,54,30,21.029,43.298,47.724,61.15,2400.0,
2026-08-25T11:21:30+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,75.627,55,30,22.421,43.055,46.133,62.8,2400.0,
2026-08-25T11:21:31+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,77.064,56,30,20.911,43.006,59.505,61.15,2400.0,
2026-08-25T11:21:32+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,78.453,57,30,21.647,43.092,73.233,62.8,2400.0,
2026-08-25T11:21:34+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,79.905,58,30,20.686,43.777,68.221,63.35,2400.0,
2026-08-25T11:21:35+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,81.215,59,30,22.947,43.005,47.709,62.8,2400.0,
2026-08-25T11:21:37+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,82.602,60,30,21.664,42.976,62.961,63.35,2400.0,
2026-08-25T11:21:38+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,83.903,61,30,23.106,42.855,47.232,62.25,2400.0,
2026-08-25T11:21:39+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,85.265,62,30,22.056,43.022,51.221,63.9,2400.0,
2026-08-25T11:21:41+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,86.658,63,30,21.57,43.132,70.505,62.8,2400.0,
2026-08-25T11:21:42+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,87.976,64,30,22.803,43.083,46.41,62.25,2400.0,
2026-08-25T11:21:43+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,89.372,65,30,21.592,43.133,50.231,63.9,2400.0,
2026-08-25T11:21:45+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,90.82,66,30,20.747,43.355,55.296,62.25,2400.0,
2026-08-25T11:21:46+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,92.144,67,30,22.714,43.121,45.904,63.35,2400.0,
2026-08-25T11:21:48+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,93.522,68,30,21.864,42.898,50.9,62.25,2400.0,
2026-08-25T11:21:49+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,94.931,69,30,21.325,42.935,62.996,63.9,2400.0,
2026-08-25T11:21:50+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,96.24,70,30,22.96,42.998,45.809,64.45,2400.0,
2026-08-25T11:21:52+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,97.671,71,30,21.061,43.117,64.39,63.9,2400.0,
2026-08-25T11:21:53+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,99.042,72,30,21.926,43.163,47.718,63.9,2400.0,
2026-08-25T11:21:54+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,100.351,73,30,22.949,43.02,46.13,63.9,2400.0,
2026-08-25T11:21:56+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,101.925,74,30,19.141,43.103,45.36,63.9,2400.0,
2026-08-25T11:21:57+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,103.322,75,30,21.501,43.048,62.53,62.8,2400.0,
2026-08-25T11:21:59+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,104.615,76,30,23.257,42.804,44.746,63.9,2400.0,
2026-08-25T11:22:00+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,106.012,77,30,21.51,43.004,46.21,63.9,2400.0,
2026-08-25T11:22:01+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,107.426,78,30,21.249,42.869,87.363,64.45,2400.0,
2026-08-25T11:22:03+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,108.732,79,30,23.014,42.929,46.663,63.35,2400.0,
2026-08-25T11:22:04+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,110.17,80,30,20.954,43.319,98.496,63.35,2400.0,
2026-08-25T11:22:06+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,111.537,81,30,21.975,43.073,47.11,64.45,2400.0,
2026-08-25T11:22:07+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,112.888,82,30,22.259,42.917,46.666,63.9,2400.0,
2026-08-25T11:22:08+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,114.329,83,30,20.914,42.984,50.519,63.9,2400.0,
2026-08-25T11:22:10+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,115.706,84,30,21.822,43.061,46.466,64.45,2400.0,
2026-08-25T11:22:11+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,117.035,85,30,22.601,42.914,52.359,64.45,2400.0,
2026-08-25T11:22:12+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,118.425,86,30,21.618,43.043,54.529,64.45,2400.0,
2026-08-25T11:22:14+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,119.802,87,30,21.824,43.174,48.672,62.8,2400.0,
2026-08-25T11:22:15+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,121.127,88,30,22.688,43.701,45.626,65.0,2400.0,
2026-08-25T11:22:17+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,122.526,89,30,21.485,43.101,64.813,64.45,2400.0,
2026-08-25T11:22:18+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,123.893,90,30,21.977,42.912,46.917,63.35,2400.0,
2026-08-25T11:22:19+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,125.234,91,30,22.409,43.15,44.508,63.9,2400.0,
2026-08-25T11:22:21+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,126.616,92,30,21.756,43.082,49.547,63.35,2400.0,
2026-08-25T11:22:22+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,128.021,93,30,21.383,42.944,68.109,64.45,2400.0,
2026-08-25T11:22:23+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,129.332,94,30,22.924,42.836,52.981,65.0,2400.0,
2026-08-25T11:22:25+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,130.702,95,30,21.938,43.009,45.517,65.0,2400.0,
2026-08-25T11:22:26+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,132.006,96,30,23.054,43.052,45.889,65.0,2400.0,
2026-08-25T11:22:27+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,133.408,97,30,21.446,43.072,70.262,65.0,2400.0,
2026-08-25T11:22:29+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,134.778,98,30,21.944,43.023,49.155,65.0,2400.0,
2026-08-25T11:22:30+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,136.082,99,30,23.036,43.086,45.783,65.0,2400.0,
2026-08-25T11:22:31+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,137.476,100,30,21.574,42.981,66.999,65.0,2400.0,
2026-08-25T11:22:33+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,138.89,101,30,21.246,42.864,53.394,63.9,2400.0,
2026-08-25T11:22:34+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,140.187,102,30,23.246,42.72,45.049,64.45,2400.0,
2026-08-25T11:22:36+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,141.565,103,30,21.798,43.083,56.199,63.9,2400.0,
2026-08-25T11:22:37+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,142.984,104,30,21.18,43.0,68.428,65.0,2400.0,
2026-08-25T11:22:38+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,144.294,105,30,22.953,43.147,47.362,65.55,2400.0,
2026-08-25T11:22:40+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,145.705,106,30,21.291,43.158,48.66,65.0,2400.0,
2026-08-25T11:22:41+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,147.105,107,30,21.461,43.151,60.991,65.0,2400.0,
2026-08-25T11:22:42+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,148.41,108,30,23.037,43.042,46.432,65.0,2400.0,
2026-08-25T11:22:44+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,149.793,109,30,21.727,43.322,46.893,65.0,2400.0,
2026-08-25T11:22:45+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,151.205,110,30,21.279,42.986,54.563,63.9,2400.0,
2026-08-25T11:22:47+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,152.584,111,30,21.803,42.864,45.007,65.55,2400.0,
2026-08-25T11:22:48+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,153.971,112,30,21.667,42.904,45.946,63.9,2400.0,
2026-08-25T11:22:49+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,155.399,113,30,21.035,43.254,58.59,65.55,2400.0,
2026-08-25T11:22:51+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,156.714,114,30,22.853,43.176,48.046,65.55,2400.0,
2026-08-25T11:22:52+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,158.134,115,30,21.232,43.152,71.544,64.45,2400.0,
2026-08-25T11:22:54+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,159.512,116,30,21.804,42.949,45.568,65.55,2400.0,
2026-08-25T11:22:55+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,160.809,117,30,23.171,42.932,45.424,66.65,2400.0,
2026-08-25T11:22:56+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,162.205,118,30,21.536,42.979,66.224,65.55,2400.0,
2026-08-25T11:22:58+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,163.595,119,30,21.608,42.944,47.803,63.9,2400.0,
2026-08-25T11:22:59+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,164.94,120,30,22.353,42.872,44.032,65.55,2400.0,
2026-08-25T11:23:00+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,166.318,121,30,21.798,43.051,49.758,65.55,2400.0,
2026-08-25T11:23:02+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,167.656,122,30,22.469,43.093,54.116,65.0,2400.0,
2026-08-25T11:23:03+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,169.024,123,30,21.966,43.084,47.263,66.1,2400.0,
2026-08-25T11:23:04+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,170.389,124,30,22.017,43.037,45.044,65.55,2400.0,
2026-08-25T11:23:06+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,171.689,125,30,23.117,42.933,45.274,65.0,2400.0,
2026-08-25T11:23:07+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,173.164,126,30,20.381,43.053,111.826,66.1,2400.0,
2026-08-25T11:23:09+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,174.551,127,30,21.655,43.061,55.208,66.1,2400.0,
2026-08-25T11:23:10+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,175.861,128,30,22.943,43.079,46.078,66.65,2400.0,
2026-08-25T11:23:11+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,177.28,129,30,21.185,43.06,62.759,65.55,2400.0,
2026-08-25T11:23:13+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,178.66,130,30,21.779,43.263,46.787,66.65,2400.0,
2026-08-25T11:23:14+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,179.978,131,30,22.804,43.308,47.076,66.1,2400.0,
2026-08-25T11:23:15+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,181.35,132,30,21.91,43.233,47.057,65.0,2400.0,
2026-08-25T11:23:17+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo11n_512_ncnn_model,512,ncnn,cpu,4,182.803,133,30,20.682,43.059,116.628,65.55,2400.0,
